id,creator_id,modifier_id,created,modified,polymorphic_ctype_id,project_id,status,pdf
920,100000,100000,2014-06-05 20:29:56.492000+10:00,2015-06-05 15:54:13.826000+10:00,19,90,approved,
921,100000,100000,2014-06-05 20:29:56.512000+10:00,2015-06-05 15:54:13.842000+10:00,19,91,approved,
922,100000,100000,2014-06-05 20:29:56.536000+10:00,2015-06-05 15:54:13.859000+10:00,19,92,approved,
923,100000,100000,2014-06-05 20:29:56.554000+10:00,2015-06-05 15:54:13.872000+10:00,19,93,approved,
924,100000,100000,2014-06-05 20:29:56.572000+10:00,2015-06-05 15:54:13.887000+10:00,19,94,approved,
925,100000,100000,2014-06-05 20:29:56.588000+10:00,2015-06-05 15:54:13.912000+10:00,19,95,approved,
926,100000,100000,2014-06-05 20:29:56.603000+10:00,2015-06-05 15:54:13.932000+10:00,19,96,approved,
927,100000,100000,2014-06-05 20:29:56.618000+10:00,2015-06-05 15:54:13.963000+10:00,19,97,approved,
928,100000,100000,2014-06-05 20:29:56.645000+10:00,2015-06-05 15:54:13.980000+10:00,19,98,approved,
929,100000,100000,2014-06-05 20:29:56.664000+10:00,2015-06-05 15:54:13.996000+10:00,19,99,approved,
930,100000,100000,2014-06-05 20:29:56.679000+10:00,2015-06-05 15:54:14.010000+10:00,19,100,approved,
931,100000,100000,2014-06-05 20:29:56.699000+10:00,2015-06-05 15:54:14.030000+10:00,19,101,approved,
932,100000,100000,2014-06-05 20:29:56.716000+10:00,2015-06-05 15:54:14.048000+10:00,19,102,approved,
933,100000,100000,2014-06-05 20:29:56.733000+10:00,2015-06-05 15:54:14.070000+10:00,19,103,approved,
934,100000,100000,2014-06-05 20:29:56.756000+10:00,2015-06-05 15:54:14.084000+10:00,19,104,approved,
935,100000,100000,2014-06-05 20:29:56.776000+10:00,2015-06-05 15:54:14.103000+10:00,19,105,approved,
936,100000,100000,2014-06-05 20:29:56.797000+10:00,2015-06-05 15:54:14.122000+10:00,19,106,approved,
937,100000,100000,2014-06-05 20:29:56.816000+10:00,2015-06-05 15:54:14.136000+10:00,19,107,approved,
989,100000,1,2014-06-05 20:29:57.786000+10:00,2017-08-30 11:53:02.443479+10:00,19,159,approved,
939,100000,100000,2014-06-05 20:29:56.851000+10:00,2015-06-05 15:54:14.175000+10:00,19,109,approved,
940,100000,100000,2014-06-05 20:29:56.869000+10:00,2015-06-05 15:54:14.198000+10:00,19,110,approved,
941,100000,100000,2014-06-05 20:29:56.890000+10:00,2015-06-05 15:54:14.217000+10:00,19,111,approved,
942,100000,100000,2014-06-05 20:29:56.914000+10:00,2015-06-05 15:54:14.234000+10:00,19,112,approved,
943,100000,100000,2014-06-05 20:29:56.932000+10:00,2015-06-05 15:54:14.250000+10:00,19,113,approved,
944,100000,100000,2014-06-05 20:29:56.951000+10:00,2015-06-05 15:54:14.269000+10:00,19,114,approved,
945,100000,100000,2014-06-05 20:29:56.973000+10:00,2015-06-05 15:54:14.286000+10:00,19,115,approved,
946,100000,100000,2014-06-05 20:29:56.997000+10:00,2015-06-05 15:54:14.303000+10:00,19,116,approved,
947,100000,100000,2014-06-05 20:29:57.018000+10:00,2015-06-05 15:54:14.326000+10:00,19,117,approved,
949,100000,100000,2014-06-05 20:29:57.055000+10:00,2015-06-05 15:54:14.355000+10:00,19,119,approved,
950,100000,100000,2014-06-05 20:29:57.075000+10:00,2015-06-05 15:54:14.373000+10:00,19,120,approved,
951,100000,100000,2014-06-05 20:29:57.093000+10:00,2015-06-05 15:54:14.397000+10:00,19,121,approved,
952,100000,100000,2014-06-05 20:29:57.109000+10:00,2015-06-05 15:54:14.414000+10:00,19,122,approved,
953,100000,100000,2014-06-05 20:29:57.132000+10:00,2015-06-05 15:54:14.443000+10:00,19,123,approved,
954,100000,100000,2014-06-05 20:29:57.149000+10:00,2015-06-05 15:54:14.473000+10:00,19,124,approved,
955,100000,100000,2014-06-05 20:29:57.167000+10:00,2015-06-05 15:54:14.497000+10:00,19,125,approved,
956,100000,100000,2014-06-05 20:29:57.184000+10:00,2015-06-05 15:54:14.527000+10:00,19,126,approved,
957,100000,100000,2014-06-05 20:29:57.201000+10:00,2015-06-05 15:54:14.546000+10:00,19,127,approved,
958,100000,100000,2014-06-05 20:29:57.218000+10:00,2015-06-05 15:54:14.562000+10:00,19,128,approved,
959,100000,100000,2014-06-05 20:29:57.233000+10:00,2015-06-05 15:54:14.579000+10:00,19,129,approved,
960,100000,100000,2014-06-05 20:29:57.249000+10:00,2015-06-05 15:54:14.602000+10:00,19,130,approved,
961,100000,100000,2014-06-05 20:29:57.265000+10:00,2015-06-05 15:54:14.620000+10:00,19,131,approved,
962,100000,100000,2014-06-05 20:29:57.281000+10:00,2015-06-05 15:54:14.635000+10:00,19,132,approved,
963,100000,100000,2014-06-05 20:29:57.305000+10:00,2015-06-05 15:54:14.654000+10:00,19,133,approved,
964,100000,100000,2014-06-05 20:29:57.322000+10:00,2015-06-05 15:54:14.697000+10:00,19,134,approved,
965,100000,100000,2014-06-05 20:29:57.339000+10:00,2015-06-05 15:54:14.723000+10:00,19,135,approved,
966,100000,100000,2014-06-05 20:29:57.356000+10:00,2015-06-05 15:54:14.740000+10:00,19,136,approved,
968,100000,100000,2014-06-05 20:29:57.393000+10:00,2015-06-05 15:54:14.783000+10:00,19,138,approved,
969,100000,100000,2014-06-05 20:29:57.411000+10:00,2015-06-05 15:54:14.799000+10:00,19,139,approved,
970,100000,100000,2014-06-05 20:29:57.438000+10:00,2015-06-05 15:54:14.823000+10:00,19,140,approved,
971,100000,100000,2014-06-05 20:29:57.457000+10:00,2015-06-05 15:54:14.844000+10:00,19,141,approved,
972,100000,100000,2014-06-05 20:29:57.472000+10:00,2015-06-05 15:54:14.868000+10:00,19,142,approved,
973,100000,100000,2014-06-05 20:29:57.489000+10:00,2015-06-05 15:54:14.890000+10:00,19,143,approved,
974,100000,100000,2014-06-05 20:29:57.504000+10:00,2015-06-05 15:54:14.909000+10:00,19,144,approved,
975,100000,100000,2014-06-05 20:29:57.519000+10:00,2015-06-05 15:54:14.928000+10:00,19,145,approved,
976,100000,100000,2014-06-05 20:29:57.539000+10:00,2015-06-05 15:54:14.960000+10:00,19,146,approved,
977,100000,100000,2014-06-05 20:29:57.560000+10:00,2015-06-05 15:54:14.982000+10:00,19,147,approved,
978,100000,100000,2014-06-05 20:29:57.575000+10:00,2015-06-05 15:54:14.999000+10:00,19,148,approved,
979,100000,100000,2014-06-05 20:29:57.590000+10:00,2015-06-05 15:54:15.019000+10:00,19,149,approved,
980,100000,100000,2014-06-05 20:29:57.610000+10:00,2015-06-05 15:54:15.037000+10:00,19,150,approved,
981,100000,100000,2014-06-05 20:29:57.632000+10:00,2015-06-05 15:54:15.069000+10:00,19,151,approved,
982,100000,100000,2014-06-05 20:29:57.650000+10:00,2015-06-05 15:54:15.089000+10:00,19,152,approved,
983,100000,100000,2014-06-05 20:29:57.666000+10:00,2015-06-05 15:54:15.105000+10:00,19,153,approved,
984,100000,100000,2014-06-05 20:29:57.684000+10:00,2015-06-05 15:54:15.119000+10:00,19,154,approved,
985,100000,100000,2014-06-05 20:29:57.711000+10:00,2015-06-05 15:54:15.141000+10:00,19,155,approved,
986,100000,100000,2014-06-05 20:29:57.732000+10:00,2015-06-05 15:54:15.168000+10:00,19,156,approved,
988,100000,100000,2014-06-05 20:29:57.767000+10:00,2015-06-05 15:54:15.213000+10:00,19,158,approved,
991,100000,100000,2014-06-05 20:29:57.831000+10:00,2015-06-05 15:54:15.264000+10:00,19,161,approved,
992,100000,100000,2014-06-05 20:29:57.847000+10:00,2015-06-05 15:54:15.278000+10:00,19,162,approved,
993,100000,100000,2014-06-05 20:29:57.867000+10:00,2015-06-05 15:54:15.296000+10:00,19,163,approved,
994,100000,100000,2014-06-05 20:29:57.884000+10:00,2015-06-05 15:54:15.314000+10:00,19,164,approved,
995,100000,100000,2014-06-05 20:29:57.902000+10:00,2015-06-05 15:54:15.343000+10:00,19,165,approved,
996,100000,100000,2014-06-05 20:29:57.923000+10:00,2015-06-05 15:54:15.358000+10:00,19,166,approved,
997,100000,100000,2014-06-05 20:29:57.942000+10:00,2015-06-05 15:54:15.380000+10:00,19,167,approved,
998,100000,100000,2014-06-05 20:29:57.962000+10:00,2015-06-05 15:54:15.412000+10:00,19,168,approved,
999,100000,100000,2014-06-05 20:29:57.979000+10:00,2015-06-05 15:54:15.432000+10:00,19,169,approved,
1000,100000,100000,2014-06-05 20:29:57.996000+10:00,2015-06-05 15:54:15.455000+10:00,19,170,approved,
1001,100000,100000,2014-06-05 20:29:58.016000+10:00,2015-06-05 15:54:15.479000+10:00,19,171,new,
1003,100000,100000,2014-06-05 20:29:58.048000+10:00,2015-06-05 15:54:15.529000+10:00,19,173,approved,
1004,100000,100000,2014-06-05 20:29:58.064000+10:00,2015-06-05 15:54:15.551000+10:00,19,174,approved,
1005,100000,100000,2014-06-05 20:29:58.090000+10:00,2015-06-05 15:54:15.570000+10:00,19,175,approved,
1006,100000,100000,2014-06-05 20:29:58.107000+10:00,2015-06-05 15:54:15.600000+10:00,19,176,approved,
1007,100000,100000,2014-06-05 20:29:58.124000+10:00,2015-06-05 15:54:15.622000+10:00,19,177,approved,
1008,100000,100000,2014-06-05 20:29:58.141000+10:00,2015-06-05 15:54:15.648000+10:00,19,178,approved,
1009,100000,100000,2014-06-05 20:29:58.161000+10:00,2015-06-05 15:54:15.667000+10:00,19,179,approved,
1010,100000,100000,2014-06-05 20:29:58.178000+10:00,2015-06-05 15:54:15.686000+10:00,19,180,approved,
1011,100000,100000,2014-06-05 20:29:58.194000+10:00,2015-06-05 15:54:15.715000+10:00,19,181,approved,
1012,100000,100000,2014-06-05 20:29:58.211000+10:00,2015-06-05 15:54:15.731000+10:00,19,182,approved,
1013,100000,100000,2014-06-05 20:29:58.228000+10:00,2015-06-05 15:54:15.748000+10:00,19,183,approved,
1014,100000,100000,2014-06-05 20:29:58.245000+10:00,2015-06-05 15:54:15.763000+10:00,19,184,approved,
1016,100000,100000,2014-06-05 20:29:58.292000+10:00,2015-06-05 15:54:15.807000+10:00,19,186,approved,
1017,100000,100000,2014-06-05 20:29:58.317000+10:00,2015-06-05 15:54:15.831000+10:00,19,187,approved,
1018,100000,100000,2014-06-05 20:29:58.343000+10:00,2015-06-05 15:54:15.854000+10:00,19,188,approved,
1019,100000,100000,2014-06-05 20:29:58.365000+10:00,2015-06-05 15:54:15.876000+10:00,19,189,approved,
1020,100000,100000,2014-06-05 20:29:58.382000+10:00,2015-06-05 15:54:15.892000+10:00,19,190,approved,
938,100000,1,2014-06-05 20:29:56.834000+10:00,2016-06-17 17:59:53.582611+10:00,19,108,approved,
1023,100000,100000,2014-06-05 20:29:58.439000+10:00,2015-06-05 15:54:15.953000+10:00,19,193,approved,
1025,100000,100000,2014-06-05 20:29:58.479000+10:00,2015-06-05 15:54:15.991000+10:00,19,195,approved,
1026,100000,100000,2014-06-05 20:29:58.497000+10:00,2015-06-05 15:54:16.012000+10:00,19,196,approved,
987,100000,1,2014-06-05 20:29:57.749000+10:00,2017-06-08 13:20:53.540572+10:00,19,157,approved,
1028,100000,100000,2014-06-05 20:29:58.531000+10:00,2015-06-05 15:54:16.058000+10:00,19,198,approved,
1029,100000,100000,2014-06-05 20:29:58.547000+10:00,2015-06-05 15:54:16.076000+10:00,19,199,approved,
1030,100000,100000,2014-06-05 20:29:58.562000+10:00,2015-06-05 15:54:16.088000+10:00,19,200,approved,
1027,100000,1,2014-06-05 20:29:58.513000+10:00,2015-06-23 13:19:30.573952+10:00,19,197,approved,
1493,4,100000,2015-07-15 14:14:35.122734+10:00,2016-02-09 11:52:57.117218+11:00,20,473,approved,
1031,100000,100000,2014-06-05 20:29:58.576000+10:00,2015-06-05 15:54:16.106000+10:00,19,201,approved,
1032,100000,100000,2014-06-05 20:29:58.591000+10:00,2015-06-05 15:54:16.118000+10:00,19,202,approved,
1033,100000,100000,2014-06-05 20:29:58.606000+10:00,2015-06-05 15:54:16.130000+10:00,19,203,approved,
1034,100000,100000,2014-06-05 20:29:58.621000+10:00,2015-06-05 15:54:16.142000+10:00,19,204,approved,
1035,100000,100000,2014-06-05 20:29:58.636000+10:00,2015-06-05 15:54:16.154000+10:00,19,205,approved,
1036,100000,100000,2014-06-05 20:29:58.651000+10:00,2015-06-05 15:54:16.167000+10:00,19,206,approved,
1037,100000,100000,2014-06-05 20:29:58.665000+10:00,2015-06-05 15:54:16.178000+10:00,19,207,approved,
1038,100000,100000,2014-06-05 20:29:58.679000+10:00,2015-06-05 15:54:16.190000+10:00,19,208,approved,
1039,100000,100000,2014-06-05 20:29:58.699000+10:00,2015-06-05 15:54:16.202000+10:00,19,209,approved,
1040,100000,100000,2014-06-05 20:29:58.714000+10:00,2015-06-05 15:54:16.213000+10:00,19,210,approved,
1041,100000,100000,2014-06-05 20:29:58.729000+10:00,2015-06-05 15:54:16.229000+10:00,19,211,approved,
1042,100000,100000,2014-06-05 20:29:58.745000+10:00,2015-06-05 15:54:16.239000+10:00,19,212,approved,
1043,100000,100000,2014-06-05 20:29:58.765000+10:00,2015-06-05 15:54:16.249000+10:00,19,213,approved,
1044,100000,100000,2014-06-05 20:29:58.786000+10:00,2015-06-05 15:54:16.260000+10:00,19,214,approved,
1045,100000,100000,2014-06-05 20:29:58.805000+10:00,2015-06-05 15:54:16.271000+10:00,19,215,approved,
1046,100000,100000,2014-06-05 20:29:58.825000+10:00,2015-06-05 15:54:16.294000+10:00,19,216,approved,
1047,100000,100000,2014-06-05 20:29:58.841000+10:00,2015-06-05 15:54:16.305000+10:00,19,217,approved,
1048,100000,100000,2014-06-05 20:29:58.856000+10:00,2015-06-05 15:54:16.317000+10:00,19,218,approved,
1049,100000,100000,2014-06-05 20:29:58.870000+10:00,2015-06-05 15:54:16.329000+10:00,19,219,approved,
1050,100000,100000,2014-06-05 20:29:58.887000+10:00,2015-06-05 15:54:16.340000+10:00,19,220,approved,
1051,100000,100000,2014-06-05 20:29:58.914000+10:00,2015-06-05 15:54:16.351000+10:00,19,221,approved,
1052,100000,100000,2014-06-05 20:29:58.930000+10:00,2015-06-05 15:54:16.364000+10:00,19,222,approved,
1053,100000,100000,2014-06-05 20:29:58.947000+10:00,2015-06-05 15:54:16.375000+10:00,19,223,approved,
1054,100000,100000,2014-06-05 20:29:58.966000+10:00,2015-06-05 15:54:16.386000+10:00,19,224,approved,
1055,100000,100000,2014-06-05 20:29:58.985000+10:00,2015-06-05 15:54:16.396000+10:00,19,225,approved,
1056,100000,100000,2014-06-05 20:29:59.001000+10:00,2015-06-05 15:54:16.407000+10:00,19,226,approved,
1057,100000,100000,2014-06-05 20:29:59.016000+10:00,2015-06-05 15:54:16.417000+10:00,19,227,approved,
1058,100000,100000,2014-06-05 20:29:59.031000+10:00,2015-06-05 15:54:16.428000+10:00,19,228,approved,
1059,100000,100000,2014-06-05 20:29:59.046000+10:00,2015-06-05 15:54:16.439000+10:00,19,229,approved,
1060,100000,100000,2014-06-05 20:29:59.066000+10:00,2015-06-05 15:54:16.451000+10:00,19,230,approved,
1061,100000,100000,2014-06-05 20:29:59.080000+10:00,2015-06-05 15:54:16.463000+10:00,19,231,approved,
3591,100934,100934,2023-10-06 15:34:47.861568+11:00,2023-10-06 15:34:47.871123+11:00,21,674,new,
1062,100000,100000,2014-06-05 20:29:59.100000+10:00,2015-06-05 15:54:16.475000+10:00,19,232,approved,
1063,100000,100000,2014-06-05 20:29:59.115000+10:00,2015-06-05 15:54:16.487000+10:00,19,233,approved,
1064,100000,100000,2014-06-05 20:29:59.130000+10:00,2015-06-05 15:54:16.499000+10:00,19,234,approved,
1065,100000,100000,2014-06-05 20:29:59.145000+10:00,2015-06-05 15:54:16.511000+10:00,19,235,approved,
1066,100000,100000,2014-06-05 20:29:59.164000+10:00,2015-06-05 15:54:16.523000+10:00,19,236,approved,
1067,100000,100000,2014-06-05 20:29:59.185000+10:00,2015-06-05 15:54:16.536000+10:00,19,363,approved,
1069,100000,100000,2014-06-05 20:29:59.218000+10:00,2015-06-05 15:54:16.572000+10:00,19,365,approved,
1071,100000,100000,2014-06-05 20:29:59.250000+10:00,2015-06-05 15:54:16.616000+10:00,19,367,approved,
1072,100000,100000,2014-06-05 20:29:59.266000+10:00,2015-06-05 15:54:16.637000+10:00,19,368,approved,
1073,100000,100000,2014-06-05 20:29:59.283000+10:00,2015-06-05 15:54:16.660000+10:00,19,369,approved,
1074,100000,100000,2014-06-05 20:29:59.312000+10:00,2015-06-05 15:54:16.682000+10:00,19,370,approved,
1076,100000,100000,2014-06-05 20:29:59.347000+10:00,2015-06-05 15:54:16.726000+10:00,19,411,approved,
1113,100000,100000,2014-06-05 20:30:01.568000+10:00,2015-06-05 15:54:17.343000+10:00,20,376,approved,
1154,1,100000,2014-06-05 20:38:03.523000+10:00,2015-06-05 15:54:18.043000+10:00,19,184,approved,
1140,1,100000,2014-06-05 20:38:02.732000+10:00,2015-06-08 15:20:23.844753+10:00,19,411,approved,
1141,1,100000,2014-06-05 20:38:02.772000+10:00,2015-06-08 15:20:23.873141+10:00,19,369,approved,
1142,1,100000,2014-06-05 20:38:02.843000+10:00,2015-06-08 15:20:23.894271+10:00,19,368,approved,
1143,1,100000,2014-06-05 20:38:02.881000+10:00,2015-06-08 15:20:23.917412+10:00,19,367,approved,
1144,1,100000,2014-06-05 20:38:02.953000+10:00,2015-06-08 15:20:23.942210+10:00,19,365,approved,
1145,1,100000,2014-06-05 20:38:03.018000+10:00,2015-06-08 15:20:23.975471+10:00,19,363,approved,
1146,1,100000,2014-06-05 20:38:03.067000+10:00,2015-06-08 15:20:23.997850+10:00,19,198,approved,
1148,1,100000,2014-06-05 20:38:03.160000+10:00,2015-06-08 15:20:24.044449+10:00,19,196,approved,
1149,1,100000,2014-06-05 20:38:03.221000+10:00,2015-06-08 15:20:24.067044+10:00,19,195,approved,
1150,1,100000,2014-06-05 20:38:03.324000+10:00,2015-06-08 15:20:24.089133+10:00,19,193,approved,
1151,1,100000,2014-06-05 20:38:03.353000+10:00,2015-06-08 15:20:24.106502+10:00,19,189,approved,
1153,1,100000,2014-06-05 20:38:03.447000+10:00,2015-06-08 15:20:24.153568+10:00,19,186,approved,
1078,100000,100000,2014-06-05 20:30:00.635000+10:00,2015-06-08 15:20:40.939706+10:00,20,238,approved,
1079,100000,100000,2014-06-05 20:30:00.659000+10:00,2015-06-08 15:20:40.991305+10:00,20,239,approved,
1085,100000,100000,2014-06-05 20:30:00.825000+10:00,2015-06-08 15:20:41.019642+10:00,20,245,approved,
1086,100000,100000,2014-06-05 20:30:00.852000+10:00,2015-06-08 15:20:41.047054+10:00,20,246,approved,
1090,100000,100000,2014-06-05 20:30:00.942000+10:00,2015-06-08 15:20:41.074006+10:00,20,250,approved,
1091,100000,100000,2014-06-05 20:30:00.966000+10:00,2015-06-08 15:20:41.095562+10:00,20,251,approved,
1092,100000,100000,2014-06-05 20:30:00.989000+10:00,2015-06-08 15:20:41.159267+10:00,20,252,approved,
1094,100000,100000,2014-06-05 20:30:01.039000+10:00,2015-06-08 15:20:41.186532+10:00,20,254,approved,
1095,100000,100000,2014-06-05 20:30:01.061000+10:00,2015-06-08 15:20:41.214106+10:00,20,255,approved,
1096,100000,100000,2014-06-05 20:30:01.083000+10:00,2015-06-08 15:20:41.241083+10:00,20,256,approved,
1098,100000,100000,2014-06-05 20:30:01.136000+10:00,2015-06-08 15:20:41.265355+10:00,20,258,approved,
1099,100000,100000,2014-06-05 20:30:01.160000+10:00,2015-06-08 15:20:41.299964+10:00,20,259,approved,
1100,100000,100000,2014-06-05 20:30:01.195000+10:00,2015-06-08 15:20:41.325261+10:00,20,260,approved,
1102,100000,100000,2014-06-05 20:30:01.256000+10:00,2015-06-08 15:20:41.351321+10:00,20,262,approved,
1104,100000,100000,2014-06-05 20:30:01.316000+10:00,2015-06-08 15:20:41.403744+10:00,20,264,approved,
1105,100000,100000,2014-06-05 20:30:01.351000+10:00,2015-06-08 15:20:41.428332+10:00,20,265,approved,
1106,100000,100000,2014-06-05 20:30:01.381000+10:00,2015-06-08 15:20:41.455020+10:00,20,266,approved,
1107,100000,100000,2014-06-05 20:30:01.407000+10:00,2015-06-08 15:20:41.479614+10:00,20,267,approved,
1109,100000,100000,2014-06-05 20:30:01.467000+10:00,2015-06-08 15:20:41.508060+10:00,20,269,approved,
1110,100000,100000,2014-06-05 20:30:01.490000+10:00,2015-06-08 15:20:41.533038+10:00,20,270,approved,
1111,100000,100000,2014-06-05 20:30:01.511000+10:00,2015-06-08 15:20:41.563254+10:00,20,371,approved,
1112,100000,100000,2014-06-05 20:30:01.537000+10:00,2015-06-08 15:20:41.588940+10:00,20,372,approved,
1114,100000,100000,2014-06-05 20:30:01.606000+10:00,2015-06-08 15:20:41.612875+10:00,20,377,approved,
1115,100000,100000,2014-06-05 20:30:01.636000+10:00,2015-06-08 15:20:41.650162+10:00,20,379,approved,
1116,100000,100000,2014-06-05 20:30:01.661000+10:00,2015-06-08 15:20:41.680820+10:00,20,380,approved,
1117,100000,100000,2014-06-05 20:30:01.684000+10:00,2015-06-08 15:20:41.713531+10:00,20,382,approved,
1118,100000,100000,2014-06-05 20:30:01.707000+10:00,2015-06-08 15:20:41.746523+10:00,20,383,approved,
1120,100000,100000,2014-06-05 20:30:01.750000+10:00,2015-06-08 15:20:41.773441+10:00,20,413,approved,
1121,100000,100000,2014-06-05 20:30:01.775000+10:00,2015-06-08 15:20:41.800594+10:00,20,414,approved,
1122,100000,100000,2014-06-05 20:30:01.800000+10:00,2015-06-08 15:20:41.826387+10:00,20,415,approved,
1123,100000,100000,2014-06-05 20:30:01.833000+10:00,2015-06-08 15:20:41.850694+10:00,20,416,approved,
1126,100000,100000,2014-06-05 20:30:01.895000+10:00,2015-06-08 15:20:41.879782+10:00,20,419,approved,
1138,100000,100000,2014-06-05 20:30:02.179000+10:00,2015-06-08 15:20:41.909165+10:00,20,431,approved,
1166,1,100000,2014-06-05 20:38:04.142000+10:00,2015-06-05 15:54:18.360000+10:00,19,142,approved,
1252,5,100000,2014-06-06 15:33:14.563000+10:00,2015-06-05 15:54:20.415000+10:00,22,433,approved,
1253,100000,1,2014-06-06 15:59:42.272000+10:00,2014-06-06 16:06:22.021000+10:00,21,34,approved,
1951,6,6,2017-07-17 00:17:45.574282+10:00,2017-10-09 15:35:20.807290+11:00,20,609,approved,
1771,116,29,2016-06-23 10:50:03.229136+10:00,2021-07-05 14:13:33.294086+10:00,24,515,approved,documents/2016-30/Concept Plan SP 2016-030.pdf
1755,4,10,2016-06-14 12:47:43.953583+10:00,2016-08-24 16:41:05.573023+10:00,20,503,approved,
1262,100000,5,2014-06-12 13:51:34.164000+10:00,2014-06-12 13:52:04.759000+10:00,21,166,approved,
1264,100000,5,2014-06-12 14:01:57.710000+10:00,2014-06-12 14:02:51.259000+10:00,21,165,approved,
1177,1,100000,2014-06-05 20:38:04.719000+10:00,2015-06-08 15:20:23.803726+10:00,19,127,approved,
1155,1,100000,2014-06-05 20:38:03.554000+10:00,2015-06-08 15:20:24.181182+10:00,19,183,approved,
1156,1,100000,2014-06-05 20:38:03.585000+10:00,2015-06-08 15:20:24.203031+10:00,19,170,approved,
1157,1,100000,2014-06-05 20:38:03.613000+10:00,2015-06-08 15:20:24.237423+10:00,19,169,approved,
1158,1,100000,2014-06-05 20:38:03.651000+10:00,2015-06-08 15:20:24.272165+10:00,19,168,approved,
1159,1,100000,2014-06-05 20:38:03.684000+10:00,2015-06-08 15:20:24.292545+10:00,19,167,approved,
1162,1,100000,2014-06-05 20:38:03.881000+10:00,2015-06-08 15:20:24.330508+10:00,19,164,approved,
1184,1,100000,2014-06-05 20:38:05.092000+10:00,2015-06-08 15:20:24.363033+10:00,19,119,approved,
1163,1,100000,2014-06-05 20:38:03.971000+10:00,2015-06-08 15:20:24.391680+10:00,19,145,approved,
1164,1,100000,2014-06-05 20:38:04.049000+10:00,2015-06-08 15:20:24.432159+10:00,19,144,approved,
1165,1,100000,2014-06-05 20:38:04.095000+10:00,2015-06-08 15:20:24.455663+10:00,19,143,approved,
1167,1,100000,2014-06-05 20:38:04.183000+10:00,2015-06-08 15:20:24.508029+10:00,19,139,approved,
1168,1,100000,2014-06-05 20:38:04.223000+10:00,2015-06-08 15:20:24.533278+10:00,19,138,approved,
1170,1,100000,2014-06-05 20:38:04.278000+10:00,2015-06-08 15:20:24.574625+10:00,19,136,approved,
1191,1,100000,2014-06-05 20:38:05.360000+10:00,2015-06-08 15:20:24.609109+10:00,19,109,approved,
1171,1,100000,2014-06-05 20:38:04.370000+10:00,2015-06-08 15:20:24.640457+10:00,19,135,approved,
1173,1,100000,2014-06-05 20:38:04.570000+10:00,2015-06-08 15:20:24.664136+10:00,19,132,approved,
1174,1,100000,2014-06-05 20:38:04.613000+10:00,2015-06-08 15:20:24.687387+10:00,19,131,approved,
1175,1,100000,2014-06-05 20:38:04.641000+10:00,2015-06-08 15:20:24.708956+10:00,19,130,approved,
1176,1,100000,2014-06-05 20:38:04.677000+10:00,2015-06-08 15:20:24.733284+10:00,19,128,approved,
1178,1,100000,2014-06-05 20:38:04.746000+10:00,2015-06-08 15:20:24.756929+10:00,19,126,approved,
1179,1,100000,2014-06-05 20:38:04.782000+10:00,2015-06-08 15:20:24.781810+10:00,19,125,approved,
1181,1,100000,2014-06-05 20:38:04.898000+10:00,2015-06-08 15:20:24.814231+10:00,19,123,approved,
1182,1,100000,2014-06-05 20:38:04.967000+10:00,2015-06-08 15:20:24.838896+10:00,19,121,approved,
2221,10,10,2018-07-31 19:28:01.841424+10:00,2018-07-31 19:28:27.757774+10:00,22,663,approved,
1183,1,100000,2014-06-05 20:38:05.024000+10:00,2015-06-08 15:20:24.860700+10:00,19,120,approved,
1186,1,100000,2014-06-05 20:38:05.172000+10:00,2015-06-08 15:20:24.920779+10:00,19,117,approved,
1187,1,100000,2014-06-05 20:38:05.200000+10:00,2015-06-08 15:20:24.942579+10:00,19,116,approved,
1188,1,100000,2014-06-05 20:38:05.236000+10:00,2015-06-08 15:20:24.965229+10:00,19,112,approved,
1189,1,100000,2014-06-05 20:38:05.274000+10:00,2015-06-08 15:20:24.987335+10:00,19,111,approved,
1194,1,100000,2014-06-05 20:38:05.525000+10:00,2015-06-08 15:20:25.038270+10:00,19,105,approved,
1195,1,100000,2014-06-05 20:38:05.577000+10:00,2015-06-08 15:20:25.065031+10:00,19,103,approved,
1197,1,100000,2014-06-05 20:38:05.635000+10:00,2015-06-08 15:20:25.114994+10:00,19,101,approved,
1198,1,100000,2014-06-05 20:38:05.671000+10:00,2015-06-08 15:20:25.139267+10:00,19,99,approved,
1201,1,100000,2014-06-05 20:38:05.768000+10:00,2015-06-08 15:20:25.160742+10:00,19,95,approved,
1202,1,100000,2014-06-05 20:38:05.817000+10:00,2015-06-08 15:20:25.185534+10:00,19,94,approved,
1203,1,100000,2014-06-05 20:38:05.944000+10:00,2015-06-08 15:20:25.213140+10:00,19,92,approved,
1204,1,100000,2014-06-05 20:38:05.981000+10:00,2015-06-08 15:20:25.232499+10:00,19,91,approved,
1205,1,100000,2014-06-05 20:38:06.033000+10:00,2015-06-08 15:20:25.254166+10:00,19,90,approved,
1206,1,100000,2014-06-05 20:38:06.076000+10:00,2015-06-08 15:20:25.274906+10:00,19,88,approved,
1207,1,100000,2014-06-05 20:38:06.110000+10:00,2015-06-08 15:20:25.295481+10:00,19,87,approved,
1208,1,100000,2014-06-05 20:38:06.141000+10:00,2015-06-08 15:20:25.319140+10:00,19,86,approved,
1209,1,100000,2014-06-05 20:38:06.242000+10:00,2015-06-08 15:20:25.350996+10:00,19,85,approved,
1210,1,100000,2014-06-05 20:38:06.287000+10:00,2015-06-08 15:20:25.376693+10:00,19,84,approved,
