id,date_created,user_id,comment,manager_slug
25248,2015-06-19 13:18:26.582145+10:00,93,Changed time_allocation and position.,default
32379,2015-07-01 13:18:38.532583+10:00,116,Changed future.,default
25287,2015-06-19 13:41:05.707078+10:00,93,Changed time_allocation and comments.,default
25299,2015-06-19 13:41:52.270463+10:00,93,Changed time_allocation.,default
25311,2015-06-19 13:43:53.249667+10:00,93,Changed time_allocation.,default
25317,2015-06-19 13:44:15.630084+10:00,93,Changed time_allocation.,default
25329,2015-06-19 13:45:27.539020+10:00,93,Changed time_allocation.,default
25335,2015-06-19 13:46:04.671060+10:00,93,Changed position.,default
25347,2015-06-19 13:47:17.963091+10:00,93,Changed time_allocation.,default
24701,2015-06-16 12:59:10.632303+10:00,47,"Changed level, organisation, title, end_date and comments.",default
24704,2015-06-16 13:39:15.443496+10:00,22,Initial version.,default
25362,2015-06-19 13:51:17.086957+10:00,93,Changed position.,default
24725,2015-06-17 13:42:20.578876+10:00,22,Changed time_allocation.,default
32495,2015-07-01 14:06:43.234116+10:00,70,Changed comments.,default
25380,2015-06-19 14:42:16.239351+10:00,22,Changed title and project_owner.,default
27408,2015-06-23 18:11:48.220739+10:00,89,Initial version.,default
32507,2015-07-01 14:08:02.924475+10:00,70,"Changed aims, progress and future.",default
24818,2015-06-17 17:52:49.856539+10:00,27,Changed future.,default
24164,2015-06-15 15:53:31.393107+10:00,67,Changed implications.,default
25485,2015-06-19 15:27:35.824976+10:00,22,Changed time_allocation.,default
26159,2015-06-22 17:24:06.468802+10:00,82,Changed progress.,default
27561,2015-06-24 12:35:09.858430+10:00,84,Initial version.,default
24938,2015-06-18 16:47:42.936486+10:00,8,Changed future.,default
25551,2015-06-19 16:12:24.739880+10:00,22,Changed time_allocation.,default
27576,2015-06-24 15:31:22.282479+10:00,129,Changed time_allocation and comments.,default
29189,2015-06-26 12:01:30.658481+10:00,87,Initial version.,default
27591,2015-06-24 15:38:36.861523+10:00,129,Changed future.,default
25587,2015-06-19 16:25:53.239589+10:00,22,Changed implications.,default
25590,2015-06-19 16:38:56.272869+10:00,22,Changed time_allocation.,default
24222,2015-06-15 16:21:54.063909+10:00,102,Changed progress.,default
25010,2015-06-18 18:14:52.815749+10:00,102,Changed future.,default
24229,2015-06-15 16:22:46.365916+10:00,102,Changed future.,default
25677,2015-06-22 15:11:32.525004+10:00,82,Changed time_allocation and position.,default
24260,2015-06-15 17:22:09.710230+10:00,108,"Changed aims, progress, implications and future.",default
24264,2015-06-15 17:22:45.780733+10:00,108,"Changed aims, progress, implications and future.",default
25701,2015-06-22 15:15:47.494276+10:00,82,Changed time_allocation.,default
25704,2015-06-22 15:18:03.293051+10:00,82,Changed time_allocation.,default
25710,2015-06-22 15:22:51.385673+10:00,82,Changed time_allocation.,default
24280,2015-06-15 18:09:49.525233+10:00,243,Changed progress.,default
40555,2015-09-08 10:01:36.835188+10:00,12,Changed program and research_function.,default
25743,2015-06-22 15:37:55.541271+10:00,82,Changed time_allocation.,default
25048,2015-06-18 18:51:42.118552+10:00,17,Changed future.,default
25063,2015-06-18 19:05:51.376996+10:00,17,Changed progress.,default
24408,2015-06-15 21:58:41.941793+10:00,22,Changed context.,default
36075,2015-07-03 18:18:57.628782+10:00,21,Changed future.,default
24501,2015-06-15 22:40:27.631381+10:00,22,Initial version.,default
26518,2015-06-22 18:20:09.327266+10:00,241,Changed implications.,default
24522,2015-06-16 10:33:23.521591+10:00,114,"Changed aims, progress, implications and future.",default
37756,2015-07-15 14:04:20.103838+10:00,21,Initial version.,default
24534,2015-06-16 10:34:30.093133+10:00,114,Changed progress.,default
26554,2015-06-23 12:16:45.487277+10:00,49,Initial version.,default
25908,2015-06-22 16:35:53.541577+10:00,82,Changed time_allocation.,default
26575,2015-06-23 12:37:06.124056+10:00,49,Initial version.,default
25243,2015-06-19 13:15:10.579231+10:00,93,Changed time_allocation and position.,default
25246,2015-06-19 13:17:23.275028+10:00,93,Changed time_allocation and position.,default
25249,2015-06-19 13:19:35.266560+10:00,93,Changed time_allocation and position.,default
26605,2015-06-23 12:38:24.336097+10:00,1,Changed hardcopy_location.,default
26617,2015-06-23 12:55:46.190248+10:00,1,Changed data_location.,default
26657,2015-06-23 13:03:56.500122+10:00,1,Changed data_location.,default
25348,2015-06-19 13:49:10.956327+10:00,93,Changed time_allocation.,default
24702,2015-06-16 13:05:38.806190+10:00,1,Changed bm_endorsement.,default
24705,2015-06-16 13:39:39.873145+10:00,22,Initial version.,default
26683,2015-06-23 14:02:27.698194+10:00,84,Changed position.,default
24759,2015-06-17 14:52:53.249980+10:00,154,Changed future.,default
24768,2015-06-17 14:54:55.371487+10:00,154,Changed future.,default
24795,2015-06-17 17:32:14.010161+10:00,27,Changed progress_report.,default
24801,2015-06-17 17:48:24.082182+10:00,27,Changed progress.,default
26737,2015-06-23 14:12:47.358820+10:00,100163,Changed time_allocation.,default
24855,2015-06-18 09:56:43.688052+10:00,107,Changed title.,default
25486,2015-06-19 15:27:44.424166+10:00,22,Changed time_allocation.,default
26747,2015-06-23 14:14:54.851559+10:00,100163,Changed time_allocation.,default
28219,2015-06-25 13:23:52.097672+10:00,27,Changed implications.,default
25501,2015-06-19 15:30:48.826712+10:00,22,Changed context.,default
26753,2015-06-23 14:15:13.790302+10:00,100163,Changed time_allocation.,default
26759,2015-06-23 14:15:52.616248+10:00,100163,Changed time_allocation.,default
26761,2015-06-23 14:16:36.965933+10:00,84,Changed time_allocation.,default
26767,2015-06-23 14:21:21.540298+10:00,145,Initial version.,default
26769,2015-06-23 14:22:52.453035+10:00,84,Changed time_allocation.,default
26775,2015-06-23 14:23:12.231848+10:00,145,Initial version.,default
25552,2015-06-19 16:12:32.704267+10:00,22,Changed time_allocation.,default
26783,2015-06-23 14:25:15.825287+10:00,84,Changed time_allocation.,default
26785,2015-06-23 14:26:08.234405+10:00,84,Changed position.,default
26787,2015-06-23 14:27:21.790951+10:00,84,Changed position.,default
26789,2015-06-23 14:28:14.341299+10:00,84,Changed role.,default
26799,2015-06-23 14:32:32.118051+10:00,84,Changed role.,default
26801,2015-06-23 14:33:18.615496+10:00,84,Changed role.,default
25588,2015-06-19 16:37:50.437037+10:00,22,"Changed title, project_owner, program and comments.",default
25023,2015-06-18 18:21:20.177090+10:00,17,Changed progress_report.,default
25642,2015-06-22 11:32:38.275132+10:00,22,"Changed organisation, title and program.",default
25675,2015-06-22 15:09:43.232943+10:00,82,Changed time_allocation.,default
25678,2015-06-22 15:11:42.929410+10:00,82,Changed position.,default
25690,2015-06-22 15:14:33.578233+10:00,82,Changed time_allocation.,default
25711,2015-06-22 15:23:53.588941+10:00,82,Changed time_allocation.,default
35966,2015-07-03 17:41:51.451065+10:00,15,Changed future.,default
30697,2015-06-27 23:20:26.786692+10:00,87,Changed implications.,default
32182,2015-07-01 11:58:13.302772+10:00,116,Changed future.,default
32919,2015-07-01 15:58:21.929625+10:00,92,Changed future.,default
32923,2015-07-01 16:09:21.586554+10:00,57,Changed role and time_allocation.,default
32927,2015-07-01 16:13:15.268085+10:00,57,"Changed name, budget, title, program and comments.",default
36050,2015-07-03 18:14:05.150833+10:00,21,Changed progress.,default
27229,2015-06-23 17:30:00.664948+10:00,129,Changed position.,default
30065,2015-06-26 16:12:32.970801+10:00,1,Changed time_allocation.,default
30077,2015-06-26 16:15:46.905386+10:00,1,Changed time_allocation.,default
38740,2015-07-28 13:44:03.098329+10:00,12,Changed time_allocation.,default
26851,2015-06-23 14:56:08.775920+10:00,129,Changed future.,default
27370,2015-06-23 17:54:33.303634+10:00,105,Changed progress.,default
31595,2015-06-30 10:56:07.296196+10:00,17,Changed future.,default
38932,2015-07-29 15:38:18.367113+10:00,4,Changed data_location.,default
31610,2015-06-30 11:02:36.973592+10:00,17,Changed progress.,default
31613,2015-06-30 11:31:00.567674+10:00,57,Initial version.,default
30240,2015-06-26 16:40:23.226216+10:00,1,Changed involves_animals.,default
26928,2015-06-23 16:06:18.973280+10:00,89,"Changed context, aims, progress and future.",default
26930,2015-06-23 16:08:45.744784+10:00,89,Initial version.,default
26933,2015-06-23 16:09:25.018246+10:00,89,Changed time_allocation and position.,default
26934,2015-06-23 16:09:45.127808+10:00,89,Changed time_allocation and position.,default
26935,2015-06-23 16:10:00.339407+10:00,89,Changed position.,default
26936,2015-06-23 16:10:09.072425+10:00,89,Changed position.,default
26937,2015-06-23 16:10:28.354323+10:00,100153,"Changed title, tagline and comments.",default
31100,2015-06-29 13:49:01.159383+10:00,102,"Changed aims, progress, implications and future.",default
30342,2015-06-26 17:20:32.637710+10:00,251,Changed future.,default
27553,2015-06-24 12:29:11.167743+10:00,84,Changed role.,default
28250,2015-06-25 13:29:50.756696+10:00,27,Changed progress.,default
27559,2015-06-24 12:32:52.819373+10:00,84,Initial version.,default
30360,2015-06-26 17:41:11.007781+10:00,87,Changed aims.,default
27577,2015-06-24 15:31:49.761257+10:00,129,Initial version.,default
29689,2015-06-26 13:34:38.405267+10:00,73,Changed comments.,default
29695,2015-06-26 13:35:08.676116+10:00,73,Changed comments.,default
31133,2015-06-29 14:19:12.897805+10:00,131,Changed progress.,default
29701,2015-06-26 13:35:30.362592+10:00,73,Changed comments.,default
27607,2015-06-24 16:08:21.319164+10:00,24,Changed progress.,default
28284,2015-06-25 14:14:42.989473+10:00,27,Changed progress_report.,default
29190,2015-06-26 12:11:15.408384+10:00,87,"Changed summary, outcome, collaborations and strategic.",default
29194,2015-06-26 12:26:32.459405+10:00,24,Changed progress_report.,default
30426,2015-06-26 18:56:54.723080+10:00,73,Changed future.,default
28334,2015-06-25 15:37:50.947433+10:00,73,Changed knowledge_transfer.,default
27692,2015-06-24 18:09:17.754934+10:00,27,Changed progress.,default
27694,2015-06-24 18:12:55.177664+10:00,145,Initial version.,default
27700,2015-06-24 18:16:37.221788+10:00,145,Initial version.,default
28378,2015-06-25 15:49:26.667133+10:00,73,Changed time_allocation and comments.,default
27716,2015-06-24 18:20:35.597986+10:00,145,Initial version.,default
28380,2015-06-25 15:55:38.689128+10:00,73,Changed time_allocation and comments.,default
28382,2015-06-25 15:57:30.357462+10:00,73,Changed time_allocation and comments.,default
27726,2015-06-24 18:24:17.054518+10:00,27,Changed future.,default
29857,2015-06-26 15:36:09.379921+10:00,24,Changed progress_report.,default
27746,2015-06-24 18:26:41.341126+10:00,27,Changed future.,default
27776,2015-06-25 10:29:37.879439+10:00,24,Changed progress_report.,default
30609,2015-06-27 22:18:41.293736+10:00,22,"Changed title, data_custodian and program.",default
27794,2015-06-25 10:43:19.748052+10:00,24,Changed progress_report.,default
27796,2015-06-25 11:31:06.596435+10:00,24,Initial version.,default
27806,2015-06-25 11:36:37.602491+10:00,24,Initial version.,default
27808,2015-06-25 11:40:37.550418+10:00,24,Changed time_allocation and position.,default
40556,2015-09-08 10:04:14.087745+10:00,12,Changed title and research_function.,default
28554,2015-06-25 17:15:28.506372+10:00,156,Changed progress.,default
31404,2015-06-29 17:12:46.349017+10:00,11,Initial version.,default
36794,2015-07-13 11:31:45.617312+10:00,11,Changed progress_report.,default
36806,2015-07-13 12:10:43.333895+10:00,250,Initial version.,default
27112,2015-06-23 16:52:47.163687+10:00,129,Initial version.,default
32920,2015-07-01 16:01:18.156496+10:00,1,Initial version.,default
32924,2015-07-01 16:09:43.110465+10:00,57,Changed role and time_allocation.,default
27117,2015-06-23 16:53:44.794408+10:00,129,Changed comments.,default
27221,2015-06-23 17:29:00.077918+10:00,129,Initial version.,default
27227,2015-06-23 17:29:46.414453+10:00,129,Initial version.,default
27248,2015-06-23 17:31:09.771152+10:00,129,Changed future.,default
27981,2015-06-25 12:02:30.412079+10:00,24,Changed progress.,default
28747,2015-06-25 17:57:19.795281+10:00,17,Changed implications.,default
33024,2015-07-01 17:15:41.663756+10:00,22,Changed aims.,default
31566,2015-06-29 18:18:35.940525+10:00,92,"Changed aims, progress, implications and future.",default
28062,2015-06-25 12:33:49.964615+10:00,142,Changed progress_report.,default
31578,2015-06-29 18:22:23.472745+10:00,11,Changed future.,default
31611,2015-06-30 11:28:05.562221+10:00,57,Changed time_allocation.,default
31614,2015-06-30 11:36:35.104154+10:00,57,Changed summary.,default
31620,2015-06-30 11:42:34.274785+10:00,145,Changed organisation.,default
33078,2015-07-02 10:44:14.191338+10:00,27,Changed progress_report.,default
30220,2015-06-26 16:33:09.041347+10:00,27,Changed future.,default
33096,2015-07-02 10:58:13.738111+10:00,27,Changed future.,default
31047,2015-06-29 12:51:52.639481+10:00,73,Changed implications.,default
28185,2015-06-25 13:11:26.967655+10:00,17,Changed progress.,default
27554,2015-06-24 12:29:51.800240+10:00,84,Changed role.,default
27560,2015-06-24 12:33:23.619216+10:00,84,Changed position.,default
27575,2015-06-24 15:30:54.839234+10:00,129,Initial version.,default
27581,2015-06-24 15:32:37.806736+10:00,129,Changed organisation.,default
32624,2015-07-01 14:24:31.541203+10:00,100163,Changed position.,default
32634,2015-07-01 14:25:20.580404+10:00,100163,Changed position.,default
29191,2015-06-26 12:23:41.430799+10:00,1,"Changed title, project_owner and areas.",default
29195,2015-06-26 12:29:08.590802+10:00,24,Changed comments.,default
30427,2015-06-27 20:39:30.270315+10:00,22,Initial version.,default
29741,2015-06-26 13:36:10.234184+10:00,73,Changed aims and progress.,default
28335,2015-06-25 15:37:50.984237+10:00,73,Changed knowledge_transfer.,default
30460,2015-06-27 20:51:03.747429+10:00,22,Changed future.,default
31227,2015-06-29 14:54:24.766445+10:00,87,Changed progress.,default
27693,2015-06-24 18:12:23.015701+10:00,145,Initial version.,default
28377,2015-06-25 15:48:53.129545+10:00,100016,Changed future.,default
28379,2015-06-25 15:51:00.401543+10:00,73,Changed comments.,default
27717,2015-06-24 18:22:29.432764+10:00,27,Changed time_allocation.,default
28381,2015-06-25 15:56:11.183578+10:00,73,Changed comments.,default
31809,2015-06-30 14:31:00.594973+10:00,59,Changed progress.,default
32748,2015-07-01 14:54:19.899482+10:00,27,Changed comments.,default
31817,2015-06-30 15:36:53.600362+10:00,11,Changed progress.,default
27753,2015-06-24 18:28:57.209118+10:00,145,Changed progress.,default
27773,2015-06-24 18:46:18.648385+10:00,27,Changed context.,default
30604,2015-06-27 22:12:53.839026+10:00,22,Changed future.,default
27787,2015-06-25 10:41:04.520060+10:00,24,Changed title.,default
30610,2015-06-27 22:19:12.863183+10:00,22,Initial version.,default
27795,2015-06-25 11:21:14.628295+10:00,24,Initial version.,default
27805,2015-06-25 11:33:28.090742+10:00,24,Changed organisation.,default
27807,2015-06-25 11:38:15.421431+10:00,24,Initial version.,default
40567,2015-09-08 10:19:07.101749+10:00,12,Changed title and research_function.,default
32097,2015-06-30 17:21:52.141523+10:00,307,Changed future.,default
29943,2015-06-26 15:58:41.747581+10:00,87,Changed time_allocation.,default
37561,2015-07-15 13:07:56.600688+10:00,93,Changed time_allocation.,default
33611,2015-07-02 13:26:57.978107+10:00,25,Changed progress.,default
31387,2015-06-29 17:08:53.356180+10:00,11,Initial version.,default
28507,2015-06-25 16:26:58.112958+10:00,73,Changed time_allocation and comments.,default
31410,2015-06-29 17:14:01.249064+10:00,11,Initial version.,default
28513,2015-06-25 16:27:42.712617+10:00,73,Changed time_allocation and comments.,default
28519,2015-06-25 16:28:40.065067+10:00,73,Changed time_allocation and comments.,default
32921,2015-07-01 16:04:02.372501+10:00,1,Initial version.,default
32925,2015-07-01 16:10:28.334517+10:00,57,Initial version.,default
32932,2015-07-01 16:14:52.476051+10:00,57,Changed progress_report.,default
28537,2015-06-25 16:57:52.505998+10:00,73,Changed aims and progress.,default
38741,2015-07-28 13:45:34.470003+10:00,12,Initial version.,default
31507,2015-06-29 17:30:34.981405+10:00,11,Changed time_allocation.,default
31516,2015-06-29 17:33:07.025670+10:00,11,Changed future.,default
30875,2015-06-29 11:49:13.244321+10:00,57,Changed time_allocation.,default
31534,2015-06-29 17:52:52.495281+10:00,11,Changed aims.,default
29454,2015-06-26 13:26:59.586936+10:00,17,Changed future.,default
32337,2015-07-01 13:08:09.439089+10:00,22,Changed time_allocation.,default
32349,2015-07-01 13:12:32.224628+10:00,22,Initial version.,default
34559,2015-07-02 17:04:37.283978+10:00,27,Changed future.,default
34563,2015-07-02 17:55:07.667005+10:00,129,Initial version.,default
31612,2015-06-30 11:28:23.811289+10:00,57,Changed time_allocation.,default
31621,2015-06-30 12:28:30.837068+10:00,49,Changed title and project_owner.,default
33070,2015-07-02 10:26:57.007384+10:00,17,Changed future.,default
30239,2015-06-26 16:34:15.709951+10:00,73,Changed implications.,default
31015,2015-06-29 12:38:58.985888+10:00,57,Changed future.,default
30287,2015-06-26 17:01:49.055854+10:00,73,Changed implications.,default
31048,2015-06-29 12:51:55.417769+10:00,108,"Changed context, aims, progress, implications and future.",default
31051,2015-06-29 12:51:57.272236+10:00,73,"Changed context, aims, progress, implications and future.",default
31054,2015-06-29 12:55:38.157663+10:00,57,Changed progress_report.,default
32489,2015-07-01 14:01:01.734481+10:00,70,Changed time_allocation and comments.,default
33125,2015-07-02 11:22:57.625590+10:00,155,Changed title.,default
33880,2015-07-02 14:06:04.093486+10:00,27,Changed future.,default
32625,2015-07-01 14:24:43.601076+10:00,100163,Changed position.,default
29188,2015-06-25 18:59:38.584973+10:00,73,Changed future.,default
29196,2015-06-26 12:29:09.818986+10:00,87,Changed time_allocation.,default
32635,2015-07-01 14:25:32.919506+10:00,100163,Changed position.,default
30428,2015-06-27 20:39:46.565751+10:00,22,Changed time_allocation.,default
29224,2015-06-26 12:52:41.217830+10:00,24,Changed progress_report.,default
31758,2015-06-30 13:11:23.391285+10:00,76,Changed time_allocation and position.,default
32680,2015-07-01 14:31:01.363347+10:00,22,Changed future.,default
31291,2015-06-29 15:19:24.275866+10:00,87,Changed implications.,default
30611,2015-06-27 22:19:30.741489+10:00,22,Changed time_allocation.,default
31872,2015-06-30 16:25:48.619188+10:00,57,Changed progress_report.,default
31878,2015-06-30 16:28:02.614316+10:00,116,Changed progress.,default
31933,2015-06-30 16:44:17.005161+10:00,1,Changed strategic.,default
40557,2015-09-08 10:05:49.482731+10:00,12,"Changed title, research_function, tagline and comments.",default
37555,2015-07-15 12:50:27.875856+10:00,124,Changed progress.,default
32125,2015-06-30 19:10:00.638813+10:00,64,Changed progress.,default
37599,2015-07-15 13:19:37.995719+10:00,11,Initial version.,default
32918,2015-07-01 15:56:56.935127+10:00,1,Initial version.,default
32922,2015-07-01 16:08:41.077585+10:00,57,Changed role and time_allocation.,default
36081,2015-07-06 12:37:37.466048+10:00,21,"Changed aims, progress and future.",default
31988,2015-06-30 16:54:16.490643+10:00,1,Changed hardcopy_location.,default
38742,2015-07-28 13:46:04.118464+10:00,12,Initial version.,default
38758,2015-07-28 13:47:38.502618+10:00,12,Changed time_allocation.,default
33707,2015-07-02 13:39:02.584526+10:00,22,Changed implications.,default
32326,2015-07-01 13:04:48.770434+10:00,139,Changed progress.,default
36172,2015-07-06 13:41:09.991648+10:00,250,Changed implications.,default
34564,2015-07-02 17:55:34.376396+10:00,129,Changed role and comments.,default
36230,2015-07-06 18:32:52.398411+10:00,11,Changed progress.,default
35410,2015-07-03 13:39:23.070257+10:00,73,Changed time_allocation and comments.,default
35419,2015-07-03 13:39:47.120123+10:00,73,Changed time_allocation and comments.,default
33842,2015-07-02 14:00:46.160787+10:00,97,Changed time_allocation and comments.,default
35431,2015-07-03 13:40:11.700312+10:00,73,Changed time_allocation and comments.,default
32602,2015-07-01 14:22:10.489319+10:00,100163,Changed title and project_owner.,default
33160,2015-07-02 11:35:38.760580+10:00,27,Changed context.,default
32078,2015-06-30 17:14:31.155621+10:00,64,Changed progress.,default
35500,2015-07-03 13:41:51.867790+10:00,73,"Changed aims, progress and implications.",default
33172,2015-07-02 11:37:14.406138+10:00,27,Changed progress_report.,default
32636,2015-07-01 14:25:55.512980+10:00,100163,Changed position.,default
33184,2015-07-02 11:56:59.165503+10:00,27,Changed title and comments.,default
33198,2015-07-02 12:27:23.946922+10:00,100172,Changed context.,default
36462,2015-07-08 12:38:13.344958+10:00,11,Changed progress.,default
32726,2015-07-01 14:48:18.476815+10:00,57,Changed future.,default
34040,2015-07-02 14:40:58.468100+10:00,27,Changed comments.,default
34049,2015-07-02 14:45:21.244468+10:00,78,Changed future.,default
32810,2015-07-01 15:07:11.644010+10:00,57,Changed progress_report.,default
32825,2015-07-01 15:11:18.209894+10:00,116,Changed progress.,default
215084,2020-11-20 16:45:13.925758+11:00,6,Changed dm.,default
34916,2015-07-03 11:39:35.946914+10:00,4,Changed progress.,default
34946,2015-07-03 12:00:38.543226+10:00,4,Changed future.,default
34140,2015-07-02 14:57:20.238778+10:00,89,Changed context and aims.,default
36686,2015-07-13 10:51:40.871065+10:00,6,Changed implications.,default
35803,2015-07-03 16:06:51.939660+10:00,56,Changed progress.,default
35063,2015-07-03 12:39:51.568088+10:00,29,Changed position.,default
33413,2015-07-02 13:02:56.268838+10:00,100172,Changed implications.,default
34238,2015-07-02 15:05:37.673631+10:00,89,Changed context and aims.,default
34242,2015-07-02 15:05:41.792671+10:00,27,Changed context and aims.,default
33431,2015-07-02 13:09:05.816309+10:00,100012,Changed collaborations and strategic.,default
34246,2015-07-02 15:05:44.932840+10:00,89,Changed context and aims.,default
35869,2015-07-03 16:26:56.804599+10:00,56,Changed time_allocation.,default
34264,2015-07-02 15:06:11.570891+10:00,27,"Changed context, aims and progress.",default
40558,2015-09-08 10:07:32.247917+10:00,12,"Changed title, research_function and comments.",default
36762,2015-07-13 11:22:00.698993+10:00,6,Changed progress.,default
37594,2015-07-15 13:17:23.496442+10:00,11,Initial version.,default
36807,2015-07-13 12:17:58.527176+10:00,250,Initial version.,default
38759,2015-07-28 13:48:26.065363+10:00,12,Initial version.,default
37757,2015-07-15 14:06:03.155508+10:00,11,Initial version.,default
36191,2015-07-06 13:53:35.495599+10:00,250,Initial version.,default
36195,2015-07-06 13:57:58.726597+10:00,250,Changed tagline.,default
36921,2015-07-13 15:07:47.521828+10:00,93,Changed role.,default
36927,2015-07-13 15:09:40.078490+10:00,51,Changed role.,default
36930,2015-07-13 15:10:14.667974+10:00,93,Changed position.,default
36279,2015-07-07 12:11:15.998157+10:00,11,Changed future.,default
36299,2015-07-07 13:49:03.992253+10:00,11,Changed progress.,default
36963,2015-07-13 15:19:49.907243+10:00,93,Changed implications.,default
38948,2015-07-29 15:49:32.478776+10:00,1,Changed staff.,default
38993,2015-07-30 18:31:22.778384+10:00,4,Changed data_location.,default
39005,2015-07-30 18:35:22.952693+10:00,4,Changed data_location.,default
39009,2015-07-31 11:20:39.031784+10:00,4,Initial version.,default
39013,2015-07-31 11:25:44.790654+10:00,4,Initial version.,default
36435,2015-07-07 15:40:31.440887+10:00,155,Changed future.,default
34782,2015-07-03 11:01:54.802101+10:00,4,Changed progress.,default
36443,2015-07-08 12:02:41.522334+10:00,11,Changed future.,default
36447,2015-07-08 12:08:10.283089+10:00,11,Changed future.,default
36463,2015-07-08 16:18:13.737892+10:00,34,Changed time_allocation and position.,default
36475,2015-07-08 16:24:06.765772+10:00,34,Changed future.,default
34073,2015-07-02 14:49:08.984618+10:00,89,Changed comments.,default
34953,2015-07-03 12:02:49.799842+10:00,4,Changed focus.,default
34968,2015-07-03 12:15:01.340147+10:00,29,Changed comments.,default
36707,2015-07-13 10:59:00.258085+10:00,6,Changed future.,default
35064,2015-07-03 12:40:23.438365+10:00,29,Changed position.,default
35088,2015-07-03 12:43:38.939257+10:00,15,"Changed aims, progress, implications and future.",default
34239,2015-07-02 15:05:38.503890+10:00,27,Changed context and aims.,default
34241,2015-07-02 15:05:41.643431+10:00,89,Changed context and aims.,default
34245,2015-07-02 15:05:44.017719+10:00,27,Changed context and aims.,default
34247,2015-07-02 15:05:46.790265+10:00,27,Changed context and aims.,default
34249,2015-07-02 15:05:50.179373+10:00,89,Changed context and aims.,default
34251,2015-07-02 15:05:50.503950+10:00,27,"Changed context, aims and progress.",default
34255,2015-07-02 15:06:00.988302+10:00,116,Changed progress.,default
34259,2015-07-02 15:06:06.331178+10:00,27,"Changed context, aims and progress.",default
34268,2015-07-02 15:06:25.423719+10:00,89,Changed progress.,default
34269,2015-07-02 15:06:27.106577+10:00,27,"Changed context, aims and progress.",default
34278,2015-07-02 15:07:02.985363+10:00,27,"Changed context, aims and progress.",default
34281,2015-07-02 15:07:08.174350+10:00,89,Changed implications.,default
34283,2015-07-02 15:07:13.295552+10:00,27,"Changed context, aims, progress and implications.",default
35901,2015-07-03 16:30:14.180739+10:00,11,Changed progress.,default
34291,2015-07-02 15:07:27.401373+10:00,89,"Changed context, aims, progress and implications.",default
34292,2015-07-02 15:07:27.833090+10:00,27,"Changed context, aims, progress and implications.",default
34294,2015-07-02 15:07:32.426731+10:00,89,"Changed context, aims, progress and implications.",default
40559,2015-09-08 10:08:37.523900+10:00,12,"Changed title, research_function and comments.",default
40568,2015-09-08 10:20:00.094108+10:00,12,Changed title and research_function.,default
40574,2015-09-08 10:27:03.761322+10:00,12,Initial version.,default
34300,2015-07-02 15:07:47.973959+10:00,27,"Changed context, aims, progress and implications.",default
36777,2015-07-13 11:27:42.089907+10:00,11,Changed progress_report.,default
34303,2015-07-02 15:08:11.657059+10:00,89,Changed future.,default
34304,2015-07-02 15:08:13.681045+10:00,27,"Changed context, aims, progress, implications and future.",default
34305,2015-07-02 15:08:14.897215+10:00,89,"Changed context, aims, progress, implications and future.",default
36787,2015-07-13 11:29:38.868841+10:00,11,Changed progress_report.,default
36796,2015-07-13 11:34:12.404864+10:00,6,Initial version.,default
36808,2015-07-13 12:18:13.299739+10:00,250,Initial version.,default
37601,2015-07-15 13:21:09.911776+10:00,11,Initial version.,default
37649,2015-07-15 13:24:15.373535+10:00,124,Changed context and aims.,default
36853,2015-07-13 14:18:03.130724+10:00,93,Changed progress.,default
34331,2015-07-02 15:10:58.842320+10:00,100172,Changed future.,default
34336,2015-07-02 15:11:32.687482+10:00,27,Changed future.,default
34343,2015-07-02 15:15:55.335706+10:00,78,Changed progress.,default
34344,2015-07-02 15:16:30.852446+10:00,1,"Changed title, project_owner and comments.",default
36188,2015-07-06 13:43:51.217896+10:00,4,Changed dm.,default
34348,2015-07-02 15:17:09.344327+10:00,22,Changed implications.,default
34562,2015-07-02 17:52:38.504043+10:00,129,Initial version.,default
34353,2015-07-02 15:30:05.284307+10:00,27,Changed comments.,default
36216,2015-07-06 14:48:10.513567+10:00,1,Changed implications.,default
37758,2015-07-15 14:06:24.096031+10:00,11,Changed position.,default
36922,2015-07-13 15:08:16.924322+10:00,93,Changed role.,default
36925,2015-07-13 15:08:59.096381+10:00,93,Changed position.,default
36928,2015-07-13 15:09:47.291548+10:00,93,Changed position.,default
34372,2015-07-02 15:43:13.029180+10:00,27,Changed progress.,default
34373,2015-07-02 15:48:59.634262+10:00,89,Initial version.,default
34375,2015-07-02 15:53:55.653820+10:00,49,Changed progress.,default
38882,2015-07-29 15:05:27.796092+10:00,100016,"Changed image, tagline and position.",default
36356,2015-07-07 14:15:01.114469+10:00,11,Initial version.,default
37922,2015-07-20 12:36:39.971533+10:00,1,Initial version.,default
37928,2015-07-20 12:38:01.366597+10:00,1,Changed title.,default
37931,2015-07-20 12:43:00.004331+10:00,1,Initial version.,default
37952,2015-07-21 12:36:05.078109+10:00,4,Changed progress.,default
37958,2015-07-21 14:04:24.606103+10:00,4,Changed title.,default
37961,2015-07-21 14:06:08.250985+10:00,4,Changed title.,default
37973,2015-07-21 14:39:28.003514+10:00,4,Initial version.,default
37994,2015-07-21 15:11:28.072862+10:00,4,Initial version.,default
34807,2015-07-03 11:07:48.860968+10:00,99,Changed future.,default
38003,2015-07-21 15:28:22.123292+10:00,4,Changed organisation.,default
34831,2015-07-03 11:09:50.787848+10:00,4,Changed future.,default
